AGE,BEDRMS,BUILT,NUNITS,ROOMS,WEIGHT,UTILITY
37,3,1980,1,5,2894.527086,196.3333333
57,3,1985,1,6,2119.393082,298.3333333
45,3,2004,1,6,2772.628758,135.9166667
-9,1,2009,103,3,1750.097499,127
33,3,2007,1,6,2151.040462,186.5
78,3,1980,1,6,1733.354654,176
-9,1,2007,12,3,1159.272995,213.3333333
41,3,1980,1,5,2234.438283,178
-9,2,1980,18,4,1012.560485,0
-9,2,2008,1,4,1325.509678,199
-9,3,2007,1,5,1325.509678,100
50,2,1980,8,4,2463.749221,121
-9,1,1985,102,3,703.2317181,0
51,4,1990,1,9,3803.166659,265.3333333
43,3,2005,1,6,1034.425255,305.6666667
47,3,2007,1,5,2498.529528,307
41,3,2006,199,5,1806.783375,88
60,5,1985,1,13,2995.849556,196
39,3,2005,2,6,2508.36288,140
-9,4,2007,1,7,294.1468147,49.5
40,3,2007,1,5,473.1787285,309
44,3,2006,2,5,320.3653311,171.6666667
46,2,2002,105,4,707.1893843,109
83,1,2004,4,4,1762.785,70
43,3,1985,1,6,2422.880491,701.5833333
-9,1,1985,6,3,1695.023942,71
46,5,1990,1,10,3701.339327,278.5
44,1,1990,12,4,2985.728972,89
32,2,1980,1,4,3105.848815,123
65,3,2006,1,6,2021.189728,146.8333333
64,5,1985,1,10,1945.188936,915
29,3,1980,1,5,2531.096534,147
42,5,2006,1,8,2262.193267,223
33,3,2005,1,5,636.6214814,143
22,3,2003,1,6,3320.505484,153.3333333
72,1,2005,1,3,1586.457106,30
49,1,1990,24,3,2353.665003,58
69,4,2005,1,8,2646.989169,221.75
30,2,2005,4,4,2528.638632,98
28,3,2006,1,6,2072.273337,396.5833333
30,3,2006,1,6,2420.649646,143
49,6,2009,1,11,2132.255503,243
26,1,2008,489,4,2703.647957,37
87,3,2005,1,6,1947.768327,99
62,3,2009,1,6,2492.315143,60.08333333
55,2,1990,13,5,3344.779871,119
72,3,1985,1,5,2377.115087,281.0833333
51,5,2006,1,9,732.5338735,287.5833333
84,1,2004,81,3,2164.41394,76
43,4,2006,1,8,2636.299304,213.3333333
60,2,2008,1,8,2923.196009,99
47,4,1985,1,9,2592.506186,242.3333333
54,4,2004,1,8,2037.675593,145.25
52,3,2004,1,6,2772.055108,215.5
65,5,2004,1,9,2746.002104,235
50,4,2005,1,8,2108.066966,189
34,4,2006,1,8,2682.617622,325
39,4,2007,1,7,2292.411478,0
47,2,1990,2,5,4539.351306,100
63,3,2004,1,7,2058.630571,153.0833333
57,4,2005,1,8,1611.042914,248.5833333
57,3,2006,1,7,1203.56419,102
36,3,2008,1,6,2394.203333,244.8333333
59,3,2006,1,7,2531.549325,190.25
60,3,2004,1,5,2169.820668,105.6666667
34,3,1980,1,7,2918.076034,140.3333333
50,3,1980,1,7,2813.976064,120.3333333
-9,2,1990,16,4,3360.126832,117.6666667
-9,3,2005,1,5,1130.554482,289
49,3,1980,1,5,1974.09706,221
69,2,1985,1,5,2465.986592,139
50,2,2009,16,4,1534.359939,98
39,4,1985,1,8,2625.973002,631.25
41,4,2005,1,10,2246.02819,465.4166667
40,2,1980,4,5,2199.338308,175
79,2,1995,1,4,4987.114398,158
32,3,2008,4,5,1890.052081,115
82,2,2006,1,7,2453.705852,30
31,2,1990,2,5,3076.127108,63
46,3,2006,1,8,2891.392195,277.6666667
93,2,1980,60,5,2034.206102,84
33,2,1980,14,4,2289.356152,137
35,3,1980,1,6,1566.253509,378
42,3,1980,1,6,1557.605096,484.6666667
44,2,2007,1,4,2336.108261,153.75
46,1,1985,30,3,1473.679821,65.33333333
67,4,2009,1,9,614.9053305,223.0833333
51,2,1985,1,4,2982.081486,149.6666667
32,3,1980,1,5,2030.658056,66
69,3,1980,1,5,2311.010024,134.0833333
41,3,1990,1,5,2704.067411,244
40,2,1985,24,4,1093.506015,141
34,1,1985,16,3,2969.055873,53
55,2,2004,4,4,3375.50901,85
23,2,2005,4,4,2659.938015,42
50,3,2008,1,7,2386.639472,191.6666667
20,2,2004,2,4,2120.230225,135.6666667
58,3,1985,1,5,3345.733742,164.3333333
74,3,1985,1,7,893.4841955,358.25
38,3,2001,1,8,3284.167223,200
60,2,2004,12,4,1997.638001,133
56,3,2007,1,6,2666.938666,220
79,3,1990,1,6,3646.95333,106.1666667
46,2,1985,1,6,2217.305358,97
47,3,1985,1,5,2836.747889,177.6666667
39,2,1980,6,4,1942.744,65
45,2,1985,8,5,1524.696092,131
64,3,2006,1,5,2523.14009,246
59,3,1990,1,8,4037.173087,278.8333333
44,3,2008,1,5,1608.142447,197.5
50,2,1985,2,4,2069.784397,122.0833333
69,2,1985,1,5,2963.967435,58
43,4,1990,1,8,2759.286703,249.6666667
41,4,2004,1,8,2326.510543,299.25
43,5,2004,1,9,1163.255271,229
55,3,2005,1,7,2051.314432,232.1666667
49,3,2006,1,8,2108.066966,495.0833333
78,4,2004,1,9,1326.93805,248.9166667
44,4,2005,1,8,1331.302452,258.25
52,3,2004,1,9,2174.037602,185.5
58,2,2003,10,5,2767.488774,157
57,1,2006,1,3,3799.702772,96.75
53,2,2006,1,7,3122.803626,150
59,4,1980,1,7,2811.496989,268.1666667
52,5,2004,1,10,3055.357007,203
24,2,1985,5,4,2603.519175,105.8333333
52,4,2006,1,6,1856.348265,469.25
60,3,2007,1,6,1927.951325,107.6666667
27,2,1980,4,4,3454.562137,144.3333333
36,3,2003,1,5,719.8148726,236.0833333
43,3,2004,1,5,3397.677074,190
31,3,2005,1,6,3434.627396,264
48,3,1980,1,6,2571.479835,130.0833333
67,3,2006,1,5,2102.065472,172
75,4,2005,1,8,2305.278178,263
35,3,2006,1,5,1442.3168,297
59,3,2008,1,7,969.6255425,224
34,4,2007,1,8,2322.398756,438.25
47,3,2005,1,9,3097.928008,158
81,1,1980,6,3,312.0401506,60
47,4,1985,1,8,2852.657499,279.1666667
37,3,2007,1,6,1660.364707,164
55,3,1980,4,6,2375.146055,99.66666667
53,2,2005,4,4,1720.899713,163
37,4,2006,1,6,2241.326796,156
27,2,1985,2,6,2660.178269,98
76,3,2008,1,6,2065.331996,180.3333333
37,4,2005,1,8,2588.542355,162.6666667
45,3,2008,36,8,2010.287189,82
38,1,2008,42,3,1766.008247,62.58333333
26,1,2008,666,3,2414.24199,89
36,1,2008,128,3,2024.278899,67
57,4,1980,1,8,2481.324276,297.6666667
58,2,1980,12,4,2362.730227,101
31,3,2005,1,6,4095.710052,420.25
66,3,1980,1,6,2433.978618,81
32,4,2006,1,6,2862.377228,531.4166667
58,3,2009,1,5,2523.14009,379
35,1,1980,118,3,3673.271404,83
56,2,1990,5,4,3620.351264,77
50,3,1985,1,6,2954.105135,145
39,2,1990,1,4,3469.044764,182.3333333
53,4,1985,1,12,3255.894964,251.75
54,2,1990,2,4,2310.829485,58
31,2,2009,1,5,2936.442252,91.16666667
56,3,1990,1,5,3470.404464,61
52,5,1985,1,10,1147.525011,698.8333333
45,4,2008,1,8,3044.053189,462.3333333
63,4,1985,1,7,3163.737452,301
-9,5,2003,1,10,2002.007556,220
52,5,1980,1,8,2608.104489,571.5
46,2,1985,4,5,2190.907134,124
46,6,2006,1,9,703.5846499,869.5833333
63,3,1980,1,6,2439.683964,312.75
24,4,1990,1,7,4870.903001,305
42,2,1980,375,4,2676.169366,55
82,3,1980,1,6,2958.337843,139
79,3,1980,1,6,2606.797216,446.25
60,3,1980,1,6,2068.174262,288
34,5,2005,1,8,2913.411453,233.6666667
53,2,1985,1,4,1990.900475,266
42,4,2005,1,8,2883.087343,168
63,3,1985,1,5,2645.951021,200.3333333
39,4,2006,1,8,2255.089407,612.25
93,2,1985,1,5,2265.049292,224.75
62,3,2008,1,8,2184.974694,191
30,2,1980,8,4,2203.961311,98
49,3,2005,1,5,2429.893962,170.1666667
32,3,2005,1,5,2229.41873,200.6666667
34,3,1980,1,6,2345.294578,362
28,4,2008,1,7,2322.398756,313.6666667
93,2,1990,4,4,1636.886733,124
63,2,1985,1,5,2317.541037,170
22,2,1985,1,5,2980.35387,102
46,4,2004,1,10,2786.176297,267
-9,1,1985,8,5,1488.121028,156
49,2,2005,1,4,1286.911421,308.6666667
39,5,2009,1,9,1175.259172,408
62,2,1985,1,4,2336.865563,87
36,2,1980,8,4,2046.534778,130
34,3,2004,1,5,2477.046789,256
61,4,2008,1,9,2179.619229,372.6666667
51,1,2004,1,4,1884.577368,274.5
-9,4,1985,1,7,524.3928715,66.66666667
53,4,1985,1,9,2780.239101,200.3333333
71,3,2004,1,6,3217.390201,135
34,3,2007,1,5,2217.008193,403
79,2,1980,1,4,2052.577148,143.8333333
26,2,1980,14,4,1622.118212,134
-9,3,2005,1,5,1595.383858,0
-9,3,2006,6,5,1521.427638,138
26,3,2006,1,5,2346.538501,153
22,4,2007,1,7,5141.469831,220.0833333
31,3,2008,1,6,3068.930772,164
50,4,2006,1,7,1339.810338,151.3333333
42,4,2009,1,8,2042.778588,145.3333333
54,2,1980,10,4,1821.324839,106
33,2,1985,1,4,3453.531483,194
59,2,2004,120,4,2262.893593,0
30,3,2006,1,5,2828.970141,192
62,5,2005,1,9,2550.643141,259
47,1,2009,292,3,2297.053697,53.75
55,3,1980,1,5,3227.997699,167
49,4,1980,1,7,2306.023009,208
47,0,1985,6,2,3198.537519,53
75,4,2005,1,7,2032.743043,381.6666667
29,3,2006,1,5,2215.811269,147.3333333
30,2,2008,1,7,2921.10321,181.3333333
26,2,2006,4,4,3112.324092,184
41,5,2004,1,10,670.3272187,500.3333333
27,3,1990,1,7,4948.662787,160.3333333
55,3,2008,1,7,2591.351847,294.6666667
53,4,1985,1,10,3095.661064,310.4166667
38,3,2003,1,6,2876.21814,199.6666667
76,3,2004,1,7,2463.537762,272
-9,1,2005,24,3,1653.587891,98
25,2,2006,25,5,3026.30718,98.16666667
75,4,2008,1,8,1843.114014,378.3333333
22,2,2008,24,5,2135.623331,121.1666667
66,3,2008,1,8,1822.896575,117
23,3,2005,1,8,2416.171982,89
58,2,2006,46,5,2070.026416,169.6666667
36,3,2006,17,5,2292.478463,44
37,3,2011,18,5,2446.756645,116
60,3,1980,1,5,2908.734381,155.8333333
44,5,2006,1,8,2417.922674,313.3333333
72,2,2006,1,4,2241.499517,226.3333333
34,5,2008,1,8,3135.726805,270.4166667
45,3,1980,1,7,2306.023009,274
77,3,2005,1,9,2313.184048,193
56,4,2006,1,7,1575.242369,338.3333333
44,4,2005,1,8,2380.524697,271
29,4,2007,1,8,3135.726805,295
49,3,2004,1,6,1437.253351,92
75,1,2007,68,3,783.1221159,46
77,4,1980,1,9,2943.899185,414.8333333
71,2,1980,1,7,2362.761514,204
40,3,2005,1,6,2897.03378,162
69,3,1980,1,6,2849.617967,0
76,4,1985,1,9,2619.249991,366.0833333
73,3,2003,1,8,2770.169223,234.6666667
53,4,1980,1,9,2693.26643,286.6666667
58,4,2005,1,11,2095.961795,340.6666667
33,4,2008,1,8,3266.401361,269
65,2,2004,12,4,2198.710791,127
-9,2,2004,16,4,2031.580497,28
87,1,1980,100,3,227.2247584,131
38,4,2003,1,7,3239.091373,258.5
40,4,2007,1,6,2274.286479,283
33,3,2008,1,6,917.8208221,214
23,1,1985,16,3,2497.480574,104
35,3,1990,1,7,3076.695852,192.1666667
82,3,1990,1,6,2886.791083,73.16666667
44,3,2004,1,6,2729.847346,83
93,3,1980,1,7,2355.092776,454.1666667
41,4,2007,1,8,2303.848545,183
42,3,2004,2,5,1265.975888,139
24,1,2009,24,3,3121.252912,115
36,1,2009,21,3,2134.868942,94
58,4,1985,1,8,2889.788345,392
74,3,2006,1,7,1052.152226,141.1666667
27,3,2004,1,5,1944.167807,253.6666667
47,4,2004,1,7,2943.986838,173
67,1,1980,120,3,2531.745076,65
34,3,2005,1,6,2828.970141,122.3333333
49,2,2006,42,4,2556.834955,55
39,1,2008,20,4,1748.734541,64
41,3,1980,1,7,2588.633188,364.0833333
53,3,2003,1,6,2315.446832,234
41,3,2005,1,6,2252.428902,217
62,3,2005,1,5,1819.340745,230.6666667
31,6,2005,1,10,2575.553444,311.3333333
37,2,2006,1,5,2191.040384,230
52,3,1980,1,6,2154.616547,254
-9,3,2005,1,6,1286.42182,303
58,3,1990,1,7,3472.300148,370.6666667
54,1,1985,209,4,1808.456712,52
40,3,2006,1,6,3014.081899,201
58,4,2008,1,9,1697.262218,241
50,3,1980,1,7,2780.887935,206
26,3,2003,1,6,2636.575421,396
68,3,1980,1,7,2348.378676,415
59,3,2005,1,6,1974.039484,176
71,4,2007,1,7,1430.812468,188.5
46,3,1990,1,5,4196.696303,179
58,3,1990,1,8,3550.269391,507
62,3,1985,1,6,2370.171145,205.1666667
58,4,1985,1,9,2666.202703,340.6666667
26,1,2009,200,5,2252.524481,69
47,4,2003,1,8,2972.388542,195
57,3,1980,1,6,2259.180266,266.25
30,3,2006,1,5,2469.313773,117.5
61,6,2005,1,9,2394.951417,237.3333333
59,3,2008,1,6,1457.70998,121.6666667
30,4,2008,4,7,2650.528656,109.1666667
80,2,1980,12,4,2021.161225,41
46,5,1980,1,8,2074.307165,177.6666667
67,4,1985,1,8,2449.057458,347
27,4,1990,1,8,4143.372747,191.3333333
-9,1,1985,9,4,1369.185438,98.16666667
31,3,1980,1,6,3430.184278,139
23,2,1990,8,4,3385.160941,141.8333333
47,1,1980,1,5,2261.422549,75
64,2,1990,1,7,3648.077779,171.6666667
39,3,1980,1,6,2584.27777,162.8333333
47,4,1990,1,9,3836.575514,339.8333333
42,4,1980,1,7,2643.469374,251.8333333
34,1,1980,145,3,297.7549756,0
29,2,1980,1,4,2303.757986,125.6666667
36,3,1985,1,6,2134.748191,218.8333333
81,4,1990,1,8,4194.107513,253.3333333
66,4,1985,1,9,2433.707221,331
28,3,1980,1,6,3692.466485,123
61,3,1980,1,8,1073.90359,182.3333333
45,4,1985,1,10,1207.758462,249.8333333
72,2,1980,9,5,2292.475166,123
-9,3,1990,1,5,2531.301039,119
62,3,1985,1,5,2859.748467,293
55,3,1980,1,5,2439.683964,179.5
40,3,1980,1,6,2825.179986,205
28,3,1985,1,5,2801.075336,93
54,3,1985,1,6,2733.942186,278.8333333
52,4,1990,1,7,3532.109489,453
37,4,1980,1,6,2663.789221,173.8333333
48,4,1990,1,9,3833.10974,230.4166667
65,2,1990,2,5,2338.73094,66
46,3,1985,1,5,2207.544161,138.3333333
63,3,1995,1,6,1758.054459,184.3333333
79,3,1985,1,5,2368.54787,183.3333333
39,2,1995,30,4,2304.078779,219
69,2,1980,253,4,2130.762936,203
66,2,1985,117,4,1827.970253,111
44,3,1985,1,5,1766.276393,207.5
42,4,1985,1,10,3625.042022,247
81,4,1985,1,8,2547.653879,221.6666667
25,4,1990,1,8,4251.623232,199
49,3,1985,1,6,2807.663542,99.33333333
64,3,1985,1,8,2450.858008,309.0833333
68,3,1985,1,4,1928.275132,206
39,4,2006,1,8,2308.223513,118
26,1,2006,12,3,2743.872949,125
46,5,2006,1,8,3434.895611,309.8333333
47,5,2007,1,11,2437.878487,455
38,5,2007,1,11,3258.965478,245
31,3,2008,1,7,1808.929447,280.5
-9,1,2009,360,3,1452.891446,0
30,2,1980,8,5,2942.43552,93
34,2,1980,5,4,3595.709832,119
29,1,1985,12,4,2852.942486,145.8333333
60,3,1985,1,7,2409.946139,465.0833333
23,2,1985,4,5,904.1898383,198
42,3,1990,1,6,2273.429101,144
66,2,1990,1,4,2632.658668,120
61,2,1990,1,4,3812.4038,179
44,2,1985,1,5,2750.941104,144.6666667
27,3,1985,1,8,3550.626426,128.6666667
-9,1,2009,240,3,1581.444659,0
-9,1,2009,1,4,1469.577161,0
35,2,1980,4,4,2006.332488,117
-9,4,2008,1,7,2379.999798,58.33333333
39,1,1985,2,3,3426.301297,106
39,3,1985,1,6,3015.511715,302
56,4,1990,1,8,3806.623735,292.25
38,2,1980,12,4,2438.797263,159.3333333
25,2,1990,8,5,3810.359827,136
37,4,1990,1,8,5822.196156,265.6666667
47,2,1985,1,4,2361.052228,218
29,1,1985,178,3,2027.124815,33
67,2,2006,250,5,3258.960168,55
50,5,2007,1,10,2659.184436,305
23,1,2006,6,3,3374.257526,136
42,3,1980,1,7,2842.004891,255
-9,3,2006,1,8,2776.11746,150
28,5,2007,1,8,2936.233534,313.6666667
43,1,2008,17,3,2063.471258,62
38,4,2008,1,8,2505.05917,279.1666667
43,3,2007,1,5,2045.616766,105
53,2,1980,8,4,1736.758838,102
-9,3,2006,1,7,504.9940515,58.33333333
58,2,2006,1,5,1086.237928,74.08333333
52,4,2006,1,7,1128.442578,347
68,3,2004,1,8,745.9603094,218.8333333
41,5,2007,1,9,321.8270371,236.0833333
-9,2,2007,70,4,481.2042851,55
62,3,2000,1,6,566.2479665,217.6666667
52,5,1985,1,11,1112.917556,326
41,5,2007,1,10,622.7228663,172.5
40,3,1980,2,6,1029.86736,400
48,3,1980,1,6,2322.171835,264
35,2,1985,4,4,2418.337369,134
-9,1,1985,8,3,1394.858099,0
62,2,1980,80,4,3090.900217,66
29,3,1985,1,5,3349.906748,220.8333333
32,2,1990,1,4,5382.140276,103.1666667
79,2,1985,1,6,2483.823695,142.0833333
50,2,1990,4,4,3224.379247,63
40,4,1985,1,7,1665.538548,571.1666667
56,3,1990,1,8,1505.372828,400.6666667
56,3,1990,1,7,3960.468156,297.6666667
59,3,2006,1,7,1793.945223,587.75
38,5,2009,1,12,2550.535866,262
41,5,2008,1,9,2505.05917,308
42,4,2008,1,10,2505.05917,299
38,4,2008,1,8,1720.266698,241
28,3,1980,1,7,2493.758786,178
63,3,1980,1,6,1518.019437,476
51,6,2005,1,10,2473.056279,273
24,2,1980,8,4,3020.24828,42
46,5,2005,1,9,3943.818871,282.5
25,2,1985,4,6,2829.26722,34
35,4,2006,1,8,2085.595035,267.6666667
63,1,2010,61,3,2961.848048,76
28,3,2005,1,6,2644.118341,301
60,4,2007,1,8,2677.533327,229.3333333
46,5,2009,1,10,2680.965116,525.4166667
32,4,2007,1,7,2662.90705,288.3333333
40,5,1980,1,7,612.0281347,200
73,4,1985,1,8,830.6236489,293.6666667
46,3,1990,1,6,4530.723922,165
57,2,1985,1,5,2122.024817,120.6666667
-9,1,1980,12,3,1533.324206,162
62,4,1990,1,8,4018.888489,193.3333333
57,1,1985,4,3,3016.798644,85
40,1,1980,30,4,2937.339551,71
24,1,1980,30,4,4650.913595,90
-9,2,1980,2,6,1649.917982,0
86,3,1985,1,5,3005.764357,202
45,2,1980,1,6,2280.962078,116
64,3,1990,1,7,1006.753899,310.6666667
42,4,1985,1,8,2600.981973,283.4166667
55,4,1990,1,9,3585.196653,135.1666667
34,2,1985,1,4,2604.090691,129.1666667
70,3,1990,1,7,3776.246697,124
32,3,1985,1,5,2335.070808,170
73,3,1990,1,7,3661.10632,162.8333333
64,3,1990,1,5,3125.237034,159
26,1,1985,6,3,2286.972768,124
62,2,1985,1,4,1825.810527,135.6666667
74,1,1980,36,3,2518.097155,27
33,3,1985,1,6,766.4125739,380.6666667
43,3,1980,6,5,2039.26044,37
29,4,2005,1,9,783.0517343,168.5
50,3,2003,1,6,574.992286,115.3333333
-9,3,2000,1,6,578.757447,75.41666667
84,5,2002,1,10,355.7848467,380
49,3,1980,1,6,715.8009371,150
32,3,2004,1,9,320.4408995,834.25
55,3,2007,1,6,515.3302091,173
55,5,2001,1,13,489.4014826,303
50,2,1985,1,6,2542.390639,157
45,5,1985,1,9,2391.960063,231
93,2,1985,1,6,2551.923454,145
-9,2,1985,68,4,1601.277561,0
58,3,1980,1,6,2796.613714,228.3333333
74,3,1980,1,5,2095.857467,230
62,2,1985,1,5,2760.428891,154
62,3,1990,1,5,3240.829333,135.1666667
58,3,1985,1,8,2255.611435,204
52,1,1985,4,4,2408.840663,138
-9,1,1980,8,4,1533.324206,202
-9,2,1980,16,4,1398.155239,0
53,2,1980,1,5,651.3216901,251.3333333
49,5,1980,1,9,653.7324978,348
66,3,1990,1,7,3757.826913,205.5
47,2,1985,12,4,2348.036164,93
60,2,1985,8,5,2398.507036,93
45,5,2008,1,10,305.5325072,395.6666667
81,4,2001,1,8,923.4773311,275.3333333
29,4,2004,1,8,544.4876249,576.5
32,4,2008,1,8,747.6613101,608.5
47,3,2008,1,6,603.1754012,195.6666667
66,3,1980,1,9,554.399413,349.8333333
39,3,1985,1,5,2502.557927,117.1666667
-9,1,2003,480,3,1102.353249,0
51,3,2004,1,7,612.7191758,148
39,2,2006,250,6,662.5422916,76
53,2,2000,252,4,992.3089399,262
75,2,2006,252,4,588.9885491,47
72,2,2008,252,5,522.2422464,65
25,2,2006,250,6,864.7344671,28
55,3,2008,3,5,551.1932571,243
93,1,2008,16,2,636.2476688,8
48,2,1985,24,4,2117.1114,236
27,2,1985,16,4,2199.003775,194.8333333
62,3,1990,1,8,3581.459248,269.5
35,1,1985,10,3,2790.211275,75.66666667
-9,2,1985,53,4,1748.568188,35.66666667
43,3,1990,1,6,3487.795332,139.8333333
62,3,1985,6,5,2125.27751,257
72,4,1990,1,8,3450.984501,118
71,1,1985,10,4,1759.047713,55
85,3,1990,1,6,3750.9948,130.5
51,3,1985,1,6,2914.30433,120
66,3,1985,1,7,2338.603717,273.6666667
66,4,1980,1,8,2575.051907,205.0833333
-9,2,1985,1,4,1102.720374,0
87,2,1980,24,4,2120.120935,127.3333333
71,3,1985,1,6,2382.867182,242
47,4,1985,1,9,2851.612655,241.3333333
73,2,1985,48,4,2833.496879,86
78,4,1985,1,7,1837.729169,576
25,2,1985,1,4,2331.514313,162.1666667
48,3,1985,1,5,2634.195283,184
54,3,1985,1,6,3296.023772,456.6666667
54,2,1985,8,4,2615.461725,114.6666667
32,2,1985,12,4,2769.438818,80
53,2,1985,1,5,2450.618596,265
41,1,1985,8,3,1575.544831,86
-9,2,1985,6,5,1518.330808,0
58,3,1985,1,6,2126.962273,179.4166667
29,2,1985,6,4,2782.688515,96.25
34,1,1990,6,5,3034.668631,57
40,4,1990,1,9,4301.669999,526
75,4,1990,1,7,3606.77925,514.4166667
48,4,1990,1,9,3970.788978,393
41,4,1985,1,8,2922.27357,217.5
66,4,1985,1,8,830.6236489,417.4166667
59,3,1990,1,6,3626.644249,159.1666667
88,3,1985,1,5,2928.502657,178.0833333
60,3,1985,1,7,2854.247497,134.3333333
53,2,1980,5,5,3182.44501,67.75
87,2,1985,407,4,2936.931165,0
57,2,1980,1,5,1813.198796,159
84,2,1980,1,4,3038.264362,114.9166667
44,1,1985,12,4,2619.718451,68
46,3,1990,1,8,3834.514209,368
50,3,1980,1,6,2927.869258,194
51,3,1980,1,8,2737.85328,205.6666667
20,1,1980,512,4,149.3753125,62
70,5,1985,1,8,2609.437947,296.9166667
64,3,1985,1,5,2766.95142,244.75
56,4,1985,1,8,2432.27462,225.6666667
28,3,1990,1,5,5576.014558,383.25
69,2,1985,31,4,1641.649433,184
32,2,1985,12,4,3561.168327,227.6666667
81,3,1985,1,6,2483.823695,262.3333333
83,3,1980,1,6,2316.997403,104.6666667
-9,2,1985,4,4,1574.973368,0
54,2,1985,8,4,1912.001001,148.5
77,2,1990,1,6,4224.451503,300.3333333
34,1,1990,24,4,3719.220882,105.4166667
62,4,1990,1,6,3689.847849,177.3333333
28,2,1985,4,4,2726.469839,191
-9,2,1985,18,5,1488.121028,95.83333333
67,5,1980,1,9,2473.777779,215.3333333
45,3,1985,1,6,1483.498074,133
75,3,1985,1,5,1086.256178,206
60,4,1990,1,7,3581.459248,251.1666667
43,2,1985,8,4,2648.918059,102
33,1,1985,12,3,2599.154183,67
31,3,1980,8,6,1900.882131,111
50,3,1985,1,7,2139.246485,177
75,2,1990,8,4,2386.817126,48
66,3,1990,1,6,967.9175174,327.6666667
33,2,1985,80,4,2421.989674,89.16666667
51,2,1985,14,5,3629.761232,164
66,4,1980,1,7,2575.051907,284
36,2,1985,16,4,2723.99567,95
61,3,1980,1,10,2604.765965,190.3333333
55,6,1985,1,13,2771.585912,263
53,4,1985,1,7,2193.621471,276
55,4,1990,1,10,3581.459248,465
30,2,1980,4,5,2515.919493,81
30,3,2007,1,6,317.3526145,169.3333333
63,3,2007,1,7,1077.313467,183.1666667
46,4,2001,1,13,208.7254168,242.25
71,2,2005,1,6,785.4816463,142.5
67,2,2003,1,4,762.9248064,105
78,2,2002,1,4,762.9248064,135.75
27,2,2000,1,6,922.8107949,97
37,4,2004,1,8,788.5209356,347
55,3,1985,1,7,1149.457518,117.5
34,3,2006,1,6,999.1666169,192.3333333
69,4,2006,1,6,1161.945799,319
58,2,2006,1,5,1280.285185,254.1666667
69,2,2005,1,6,1232.809138,195.6666667
79,2,2006,1,4,1094.357595,188.6666667
65,4,1985,1,9,1087.356224,262.9166667
36,2,1985,542,4,2137.973331,74
46,3,1985,8,6,2569.19395,65
47,1,1990,270,3,802.2916502,95
35,3,1985,1,6,2618.35041,271
-9,1,1980,15,3,1533.324206,44
79,5,1980,1,9,2520.922211,215
49,3,1985,1,7,736.303315,249.8333333
28,4,2006,1,7,595.7797297,341.5
-9,3,2006,1,6,450.4456162,108.3333333
46,3,2001,1,7,261.8133287,236
38,3,2004,1,7,477.429729,191
83,2,2001,1,5,488.890622,105
62,4,1985,1,8,667.9960028,346.75
37,3,2006,1,6,351.587216,95
56,5,2006,1,11,386.4976568,525.3333333
48,3,1980,1,6,1872.013096,248.3333333
-9,1,1980,16,3,1214.013962,0
41,2,1990,12,4,1993.096184,94
31,2,1985,10,4,2520.326383,95
-9,3,1985,1,5,1806.475002,273
40,2,1990,12,5,3889.732572,104.8333333
19,2,1980,12,4,1996.571462,77
39,3,1990,1,8,3346.013363,328
51,2,1980,4,4,1985.411849,76
55,3,1985,1,6,2342.400723,197
72,3,1980,1,7,3550.533466,203.3333333
56,5,1985,1,9,653.2883387,345.1666667
41,2,1985,16,4,2171.713159,90
67,2,1985,4,5,2769.405898,0
33,2,1985,7,5,2582.776554,72
28,1,1985,12,5,2599.154183,67
67,2,1985,1,4,3267.614207,0
64,3,1985,1,6,2240.867999,100
22,2,1985,80,4,3660.029025,75
-9,3,1980,1,6,1517.167338,254.1666667
57,4,1990,1,7,5808.259562,201.3333333
54,3,1990,1,6,3083.928953,176
65,3,1990,1,7,2580.555408,413.6666667
49,3,1990,1,9,3833.10974,310
34,3,1980,1,5,3241.145838,146.1666667
49,2,1985,12,5,2308.263739,101
27,2,1990,530,4,2895.420425,84.66666667
30,2,1985,12,4,2221.864768,72
34,1,1990,12,3,2866.479088,83
65,1,1985,6,4,3511.635912,101
32,2,1985,1,5,3205.937785,118
-9,1,1985,124,4,1355.977819,0
61,2,1985,1,4,2699.699949,232.9166667
60,3,1990,1,8,4116.446725,321.5
66,3,1980,1,6,2651.81639,245.6666667
30,2,1985,8,4,2794.405918,83.16666667
42,1,1985,8,3,2290.390552,111
24,1,1995,111,4,2391.475437,53
-9,2,1985,8,5,1394.858099,25
47,2,1985,200,4,3817.554,113
30,2,1985,12,4,2297.362298,53.08333333
80,3,1985,1,5,2368.54787,180
23,3,1985,1,7,2858.892215,162
-9,2,1980,18,4,1398.155239,0
63,3,1985,1,8,2457.962564,233
27,1,1985,1,2,3789.355152,58
83,2,1985,159,4,2845.164523,54
63,2,1980,1,4,2319.279603,118
-9,2,1980,6,4,2106.748553,78.83333333
85,2,1990,361,4,3572.200142,0
34,4,1980,2,8,2510.767049,330.4166667
-9,2,1985,12,4,1369.185438,78.83333333
29,2,1990,16,4,2627.247299,109
81,3,1990,8,6,2986.683829,182.9166667
89,4,1990,1,8,3831.901112,303.5
-9,1,1985,8,3,1606.42976,0
51,3,1985,1,8,2895.334809,411.6666667
73,1,1990,6,4,3241.824113,84
46,5,1990,1,10,3673.710954,610.25
64,3,1990,1,6,5273.34132,163
49,4,1985,1,8,1208.200991,131.5
70,2,1985,1,6,1115.764685,193
23,1,1985,14,3,3879.089449,65
